Posición;Flecha [mm];Peralte [mm];Flecha de nivelación [mm];Fl.Niv. Der. [mm];Sobreancho [mm];Alabeo [mm/{0}m];Alineación [mm];Niv. Izq. D1 [mm];Niv. Der. D1 [mm];Markierungen
644,25;0,52;-0,52;1,35;2,45;-1,99;-0,11;5,41;0,14;-0,18;
644,5;-0,09;-0,54;1,35;2,44;-1,99;0,02;5,82;0,11;-0,21;
644,75;0,83;-0,58;1,41;2,44;-1,99;0,11;5,98;0,09;-0,21;
645;1,23;-0,58;1,4;2,45;-2;0,16;6,25;0,06;-0,22;
645,25;1,98;-0,58;1,4;2,44;-2;0,2;6,27;0,02;-0,21;
645,5;2,94;-0,59;1,4;2,45;-1,99;0,22;6,36;0,01;-0,17;
645,75;3,54;-0,65;1,41;2,25;-1,99;0,22;6,23;-0,04;-0,14;
646;4,33;-0,85;1,36;2,11;-1,99;0,24;6,14;-0,04;-0,07;
646,25;5,27;-1,08;1,24;2,01;-1,99;0,25;5,87;-0,09;0;
646,5;6,29;-1,18;1,11;1,86;-1,99;0,26;5,61;-0,08;0,1;
646,75;7,42;-1,18;1,21;1,81;-1,99;0,31;5,23;-0,13;0,18;
647;8,21;-1,15;1,21;1,77;-2;0,34;4,85;-0,1;0,3;
647,25;9,67;-1,17;1,36;1,72;-1,99;0,3;4,4;-0,13;0,39;
647,5;11,11;-1,25;1,51;1,72;-2;0,46;3,94;-0,1;0,51;
647,75;12,48;-1,32;1,9;1,72;-1,99;0,56;3,47;-0,11;0,6;
648;13,63;-1,36;2,39;1,73;-1,99;0,44;2,99;-0,07;0,7;
648,25;15,39;-1,5;3;2,15;-1,99;0,18;2,54;-0,07;0,77;
648,5;17,45;-1,63;3,12;2,45;-1,99;-0,02;2,09;-0,03;0,83;
648,75;18,48;-1,55;3,07;2,6;-1,99;-0,1;1,68;-0,01;0,86;
649;19,44;-2,24;2,62;2,6;-1,99;-0,16;1,27;0,03;0,88;
649,25;20,2;-2,77;2,03;2,45;-1,99;-0,24;0,93;0,06;0,86;
649,5;21,19;-2,51;1,8;2,46;-1,99;-0,29;0,56;0,08;0,83;
649,75;21,93;-1,73;1,46;2,45;-1,99;-0,36;0,27;0,12;0,78;
650;22,53;-1,1;1,31;2,46;-2;-0,36;-0,06;0,13;0,7;
650,25;23,72;-0,86;1,22;2,46;-1,99;-0,3;-0,31;0,16;0,61;
650,5;24,68;-0,78;1,07;2,45;-1,99;-0,52;-0,63;0,15;0,5;
650,75;25,84;-0,61;1,02;2,46;-1,99;-0,68;-0,88;0,17;0,39;
651;27,01;-0,48;0,93;2,46;-1,99;-0,54;-1,21;0,14;0,27;
651,25;28,1;-0,43;0,88;2,46;-1,99;-0,21;-1,47;0,15;0,16;
651,5;28,95;-0,55;1,03;2,47;-1,99;0;-1,84;0,12;0,04;
651,75;29,73;-0,64;1,09;2,47;-1,99;0,06;-2,12;0,1;-0,07;
652;30,9;-0,69;1,23;2,47;-1,99;0,12;-2,53;0,07;-0,16;
652,25;31,66;-0,72;1,31;2,47;-1,99;0,19;-2,83;0,05;-0,24;
652,5;32,44;-0,9;1,38;2,43;-1,99;0,27;-3,27;0,02;-0,31;
652,75;33,04;-1,09;1,39;2,43;-1,99;0,36;-3,57;-0,01;-0,36;
653;33,99;-1,1;1,43;2,43;-1,99;0,32;-4;-0,02;-0,39;
653,25;34,76;-1,05;1,53;2,43;-1,99;0,27;-4,28;-0,06;-0,42;
653,5;35,53;-1,13;1,48;2,43;-1,99;0,26;-4,68;-0,06;-0,41;
653,75;35,93;-1,18;1,44;2,43;-1,99;0,25;-4,89;-0,09;-0,41;
654;36,87;-1,29;1,29;2,44;-1,99;0,19;-5,21;-0,07;-0,39;
654,25;37,6;-1,52;1,42;2,46;-1,99;0,12;-5,34;-0,1;-0,37;
654,5;38,53;-1,5;1,38;2,47;-1,99;0,12;-5,54;-0,08;-0,34;
654,75;39,23;-1,44;1,47;2,47;-1,99;0,17;-5,57;-0,11;-0,31;
655;39,79;-1,46;1,5;2,33;-1,99;0,17;-5,64;-0,1;-0,28;
655,25;40,56;-1,48;1,58;2,28;-1,99;0,14;-5,56;-0,12;-0,26;
655,5;41,31;-1,47;1,67;2,28;-2;0,09;-5,51;-0,13;-0,24;
655,75;41,75;-1,46;1,67;2,27;-1,99;0,1;-5,33;-0,17;-0,23;
656;42,03;-1,46;1,66;2,27;-1,99;0,18;-5,16;-0,2;-0,23;
656,25;42,49;-1,54;1,71;2,27;-1,99;0,25;-4,91;-0,25;-0,23;
656,5;42,72;-1,62;1,71;2,26;-1,99;0,29;-4,65;-0,32;-0,25;
656,75;43,1;-1,59;1,71;2,26;-2;0,36;-4,37;-0,39;-0,26;
657;43,65;-1,57;1,86;2,27;-1,99;0,4;-4,05;-0,48;-0,3;
657,25;43,67;-1,81;2,01;2,27;-1,99;0,43;-3,76;-0,55;-0,31;
657,5;43,88;-2,04;2,15;2,27;-1,99;0,45;-3,41;-0,67;-0,35;
657,75;44,06;-2,18;2,27;2,28;-1,99;0,44;-3,14;-0,73;-0,36;
658;44,26;-2,34;2,31;2,28;-1,99;0,4;-2,79;-0,84;-0,39;
658,25;44,25;-2,57;2,37;2,33;-1,99;0,38;-2,55;-0,89;-0,39;
658,5;44,27;-2,68;2,46;2,33;-1,99;0,36;-2,21;-0,97;-0,39;
658,75;44,07;-2,75;2,56;2,33;-1,99;0,27;-2;-0,98;-0,37;
659;44,05;-2,83;2,56;2,43;-1,99;0,23;-1,69;-1,01;-0,34;
659,25;43,88;-2,85;2,41;2,34;-1,99;0,22;-1,51;-0,97;-0,3;
659,5;43,67;-2,83;2,23;2,34;-1,99;0,19;-1,22;-0,94;-0,24;
659,75;43,69;-2,72;1,93;2,34;-1,99;0,11;-1,06;-0,84;-0,17;
660;43,68;-2,65;1,77;2,34;-1,99;0,07;-0,78;-0,75;-0,08;
660,25;43,68;-2,63;1,45;2,3;-1,99;0,04;-0,64;-0,59;0,01;
660,5;43,68;-2,73;1,3;2,2;-1,99;-0,05;-0,37;-0,44;0,12;
660,75;43,66;-2,83;1,11;2,05;-1,99;-0,1;-0,24;-0,25;0,22;
661;43,68;-2,91;0,91;1,9;-1,99;-0,12;0,02;-0,05;0,33;
661,25;43,68;-2,9;0,71;1,9;-1,99;-0,17;0,15;0,15;0,42;
661,5;43,68;-2,89;0,57;1,85;-1,99;-0,25;0,39;0,35;0,51;
661,75;43,69;-2,86;0,43;1,81;-1,99;-0,28;0,52;0,54;0,58;
662;43,49;-2,69;0,23;1,81;-1,99;-0,33;0,74;0,71;0,63;
662,25;43,32;-2,55;0,04;1,81;-2;-0,35;0,87;0,85;0,66;
662,5;43,09;-2,46;-0,05;1,82;-1,99;-0,4;1,06;0,97;0,66;
662,75;43,09;-2,22;-0,34;1,83;-1,99;-0,44;1,18;1,04;0,65;
663;43,28;-1,92;-0,48;1,83;-1,99;-0,46;1,34;1,09;0,6;
663,25;43,27;-1,78;-0,67;1,79;-1,99;-0,47;1,46;1,09;0,54;
663,5;43,28;-1,74;-0,86;1,79;-1,99;-0,48;1,58;1,06;0,43;
663,75;43,5;-1,79;-0,95;1,79;-1,99;-0,53;1,69;0,98;0,33;
664;43,5;-1,7;-1,05;1,8;-1,99;-0,55;1,79;0,88;0,19;
664,25;43,5;-1,59;-1,1;1,8;-1,99;-0,51;1,88;0,76;0,07;
664,5;43,7;-1,5;-1;1,8;-1,99;-0,47;1,96;0,62;-0,08;
664,75;43,69;-1,45;-0,72;1,8;-1,99;-0,49;2,04;0,48;-0,2;
665;43,88;-1,25;-0,61;2,08;-2;-0,55;2,09;0,33;-0,33;
665,25;43,88;-0,96;-0,31;2,48;-1,99;-0,63;2,17;0,2;-0,44;
665,5;43,9;-0,79;0,02;2,77;-1,99;-0,4;2,21;0,07;-0,52;
665,75;43,87;-0,68;0,45;3,26;-1,99;0,07;2,27;-0,02;-0,59;
666;43,97;-0,5;0,94;3,85;-1,99;0,29;2,29;-0,1;-0,61;
666,25;44,06;-0,31;1,49;4,24;-1,94;0,24;2,35;-0,14;-0,62;
666,5;44,07;-0,1;1,98;4,05;-1,94;0,21;2,34;-0,15;-0,59;
666,75;44,28;0,09;2,42;4,05;-1,94;0,24;2,38;-0,14;-0,55;
667;44,44;-0,5;2,47;4,05;-1,94;0,27;2,35;-0,09;-0,46;
667,25;44,45;-1,79;2,07;3,68;-1,94;0,25;2,38;-0,03;-0,38;
667,5;44,63;-2,36;1,67;3,03;-1,95;0,25;2,32;0,06;-0,26;
667,75;44,64;-2,17;1,29;2,57;-1,94;0,23;2,33;0,13;-0,17;
668;44,64;-1,86;0,83;2,17;-1,95;0,26;2,24;0,24;-0,06;
668,25;44,65;-1,69;0,43;1,87;-1,95;0,31;2,23;0,31;0,03;
668,5;44,86;-1,59;0,04;1,82;-1,95;0,1;2,11;0,41;0,11;
668,75;44,83;-1,44;-0,15;1,72;-1,94;-0,34;2,09;0,44;0,16;
669;45,04;-1,25;-0,15;1,57;-1,95;-0,49;1,94;0,5;0,18;
669,25;45,02;-1,01;-0,15;1,57;-1,95;-0,34;1,92;0,48;0,19;
669,5;45,03;-0,89;-0,16;1,57;-1,94;-0,18;1,75;0,49;0,14;
669,75;45,08;-0,84;-0,16;1,57;-1,94;-0,11;1,71;0,43;0,1;
670;45,22;-0,8;0,04;1,56;-1,94;-0,07;1,53;0,39;0;
670,25;45,22;-0,78;0,2;1,56;-1,94;0,06;1,48;0,28;-0,08;
670,5;45,23;-0,88;0,26;1,55;-1,95;0,15;1,3;0,21;-0,21;
670,75;45,23;-1,14;0,5;1,54;-1,94;0,23;1,22;0,09;-0,3;
671;45,43;-1,33;0,59;1,54;-1,94;0,31;1,04;-0,01;-0,43;
671,25;45,41;-1,35;0,58;1,53;-1,94;0,37;0,92;-0,11;-0,5;
671,5;45,45;-1,39;0,48;1,52;-1,94;0,43;0,74;-0,19;-0,58;
671,75;45,44;-1,61;0,38;1,52;-1,95;0,48;0,59;-0,26;-0,6;
672;45,43;-1,69;0,43;1,52;-1,94;0,47;0,41;-0,31;-0,61;
672,25;45,42;-1,69;0,47;1,54;-1,94;0,39;0,22;-0,33;-0,57;
672,5;45,43;-1,82;0,58;1,57;-1,94;0,36;0,04;-0,34;-0,49;
672,75;45,43;-1,95;0,6;1,59;-1,94;0,34;-0,2;-0,31;-0,39;
673;45,42;-2,09;0,5;1,58;-1,94;0,22;-0,38;-0,29;-0,23;
673,25;45,4;-2,21;0,39;1,48;-1,94;0,07;-0,65;-0,21;-0,09;
673,5;45,4;-2,29;0,39;1,23;-1,95;0,04;-0,82;-0,17;0,11;
673,75;45,41;-2,33;0,23;0,88;-1,94;0,07;-1,12;-0,08;0,26;
674;45,43;-2,41;0,13;0,49;-1,94;0,03;-1,27;-0,03;0,47;
674,25;45,42;-2,37;0,08;0,28;-1,94;-0,09;-1,57;0,03;0,59;
674,5;45,43;-2,04;-0,03;0,14;-1,94;-0,18;-1,7;0,07;0,75;
674,75;45,41;-1,82;-0,17;0,14;-1,94;-0,17;-1,99;0,09;0,8;
675;45,24;-1,81;0,02;0,13;-1,94;-0,19;-2,1;0,09;0,89;
675,25;45,22;-1,9;0,26;0,13;-1,94;-0,23;-2,36;0,06;0,86;
675,5;45,03;-1,91;0,46;0,13;-1,94;-0,27;-2,45;0,03;0,85;
675,75;44,87;-1,67;0,6;0,33;-1,94;-0,29;-2,67;-0,05;0,74;
676;44,84;-1,55;0,71;0,73;-1,95;-0,19;-2,74;-0,12;0,64;
676,25;44,83;-1,69;0,96;0,97;-1,94;-0,06;-2,93;-0,22;0,48;
676,5;44,65;-1,73;1,06;1,17;-1,95;-0,04;-3;-0,3;0,33;
676,75;44,46;-1,64;1,25;1,32;-1,94;-0,11;-3,16;-0,4;0,16;
677;44,27;-1,6;1,36;1,47;-1,95;-0,1;-3,24;-0,46;0,01;
677,25;44,05;-1,5;1,45;1,67;-1,94;0,05;-3,38;-0,52;-0,11;
677,5;43,67;-1,45;1,41;2,01;-1,95;0,13;-3,46;-0,54;-0,2;
677,75;43,28;-1,64;1,41;1,92;-1,94;0,09;-3,59;-0,54;-0,24;
678;42,9;-1,7;1,41;1,87;-1,95;0,06;-3,69;-0,49;-0,23;
678,25;42,51;-1,56;1,32;1,87;-1,95;0,07;-3,82;-0,41;-0,14;
678,5;42,1;-1,61;1,27;1,83;-1,94;0,07;-3,93;-0,31;0;
678,75;41,54;-1,81;1,13;1,83;-1,95;0,11;-4,04;-0,16;0,2;
679;41,15;-1,94;1,03;1,83;-1,95;0,13;-4,15;-0,01;0,45;
679,25;40,54;-1,95;0,5;1,83;-1,94;0,07;-4,25;0,19;0,74;
679,5;39,99;-1,89;0,55;1,7;-1,94;0,08;-4,35;0,36;1,06;
679,75;39,52;-1,84;0,44;1,48;-1,94;0,15;-4,43;0,57;1,38;
680;39,02;-1,83;0,28;1,27;-1,94;0,2;-4,51;0,71;1,7;
680,25;38,42;-1,83;0,14;1,13;-1,94;0,29;-4,55;0,89;1,98;
680,5;37,84;-1,84;0;0,98;-1,94;0,38;-4,61;0,97;2,23;
680,75;37,5;-1,85;-0,01;0,89;-1,94;0,44;-4,62;1,07;2,39;
681;37,1;-1,93;0,03;0,78;-1,94;0,53;-4,65;1,07;2,49;
681,25;36,69;-2,02;0,08;0,68;-1,94;0,4;-4,64;1,06;2,49;
681,5;36,3;-2,21;0,17;0,68;-1,94;0,4;-4,67;0,96;2,4;
681,75;35,72;-2,67;0,38;0,69;-1,89;0,38;-4,63;0,84;2,21;
682;35,15;-3,06;0,52;0,68;-1,89;0,29;-4,67;0,65;1,93;
682,25;34,38;-3,28;0,66;0,68;-1,89;0,05;-4,61;0,44;1,56;
682,5;33,79;-3,49;0,91;0,68;-1,89;-0,32;-4,66;0,19;1,11;
682,75;32,98;-3,04;1,25;0,87;-1,89;-0,71;-4,59;-0,07;0,62;
683;32,4;-3,03;1,59;1,66;-1,89;-1,13;-4,65;-0,34;0,06;
683,25;31,45;-2,98;1,98;2,63;-1,89;-1,64;-4,55;-0,61;-0,47;
683,5;30,89;-2,71;2,36;3,92;-1,89;-1,78;-4,59;-0,84;-1,04;
683,75;30,11;-2,01;2,7;5,5;-1,9;-1,95;-4,43;-1,06;-1,53;
684;29,35;-0,97;3,15;7,32;-1,89;-1,98;-4,41;-1,22;-2,04;
684,25;28,54;0,1;3,59;9,01;-1,9;-1,48;-4,14;-1,35;-2,4;
684,5;27,77;1,17;3,98;10,12;-1,89;-1,17;-3,99;-1,41;-2,78;
684,75;26,75;2,25;3,98;10,37;-1,9;-0,96;-3,57;-1,43;-2,96;
685;26,15;2,26;3,93;10,62;-1,89;-0,78;-3,24;-1,38;-3,16;
685,25;24,87;2,58;3,45;9,82;-1,89;-0,49;-2,62;-1,29;-3,15;
685,5;23,7;2,45;2,89;8,46;-1,89;-0,12;-2,05;-1,15;-3,16;
685,75;22,68;1,41;2,54;7,13;-1,9;0,25;-1,21;-0,98;-2,97;
686;21,56;0,47;2,05;6,1;-1,89;0,62;-0,37;-0,79;-2,83;
686,25;20,01;-0,09;1,82;4,99;-1,89;0,98;0,68;-0,58;-2,52;
686,5;18,88;-0,39;1,43;4,62;-1,9;0,99;1,77;-0,37;-2,28;
686,75;17,3;-0,54;1,09;4,31;-1,9;1,07;2,98;-0,16;-1,91;
687;15,57;-0,62;0,85;3,99;-1,89;1;4,26;0;-1,63;
687,25;14,32;-0,65;0,55;3,84;-1,89;0,57;5,54;0,17;-1,28;
687,5;12,65;-0,68;0,36;3,74;-1,89;0,16;6,91;0,26;-1,03;
687,75;10,92;-0,7;-0,03;3,54;-1,9;-0,06;8,16;0,35;-0,76;
688;9,35;-0,7;-0,19;3,54;-1,9;-0,11;9,49;0,37;-0,56;
688,25;7,62;-0,64;-0,19;3,54;-1,9;-0,11;10,59;0,38;-0,41;
688,5;6,08;-0,55;-0,05;3,53;-1,89;-0,11;11,73;0,32;-0,29;
688,75;4,52;-0,29;0;3,52;-1,9;-0,09;12,56;0,26;-0,25;
689;2,95;-0,02;0,09;3,28;-1,89;-0,06;13,41;0,17;-0,21;
689,25;1,42;0,08;0,18;2,45;-1,89;0;13,89;0,07;-0,26;
689,5;0,3;-0,05;0,18;1,5;-1,89;0,03;14,36;-0,03;-0,25;
689,75;2,07;-0,2;0,43;1,32;-1,9;0,03;14,44;-0,12;-0,34;
690;3,59;-0,3;0,58;1,28;-1,89;0,04;14,51;-0,18;-0,33;
690,25;5,36;-0,38;0,68;1,23;-1,89;0,14;14,2;-0,23;-0,42;
690,5;7,1;-0,5;0,93;1,24;-1,89;0,28;13,89;-0,21;-0,37;
690,75;8,85;-0,69;1,13;1,24;-1,89;0,31;13,26;-0,2;-0,41;
691;10,76;-0,78;1,27;1,24;-1,9;0,26;12,65;-0,1;-0,29;
691,25;12,31;-0,74;1,36;1,23;-1,89;0,31;11,79;-0,02;-0,25;
691,5;14,17;-0,66;0,86;1,23;-1,89;0,41;10,97;0,15;-0,06;
691,75;16,09;-0,7;0,78;1,23;-1,9;0,42;9,99;0,28;0,05;
692;18,08;-0,85;0,38;1,23;-1,89;0,34;9,09;0,49;0,3;
692,25;19,23;-0,85;0,05;1,24;-1,89;0,27;8,1;0,65;0,47;
692,5;20,44;-0,82;-0,19;0,94;-1,89;0,3;7,22;0,86;0,74;
692,75;22,15;-1,13;-0,34;0,8;-1,9;0,38;6,3;0,99;0,92;
693;23,81;-1,52;-0,05;0,75;-1,89;0,44;5,5;1,15;1,17;
693,25;25;-1,64;0,15;0,75;-1,9;0,4;4,71;1,23;1,34;
693,5;26,07;-1,52;0,25;0,75;-1,89;0,33;4,03;1,3;1,53;
693,75;27,44;-1,5;0,58;0,75;-1,89;0,35;3,38;1,29;1,64;
694;28,75;-1,68;0,62;0,75;-1,89;0,37;2,82;1,26;1,75;
694,25;30,23;-1,89;0,81;0,74;-1,89;0,21;2,29;1,17;1,79;
694,5;31,76;-1,96;0,92;0,74;-1,9;0,03;1,83;1,05;1,8;
694,75;33,12;-1,9;1,02;0,74;-1,89;0,02;1,39;0,89;1,77;
695;34,49;-1,85;1,22;0,74;-1,9;0,14;0,97;0,7;1,72;
695,25;35,45;-1,9;1,26;0,74;-1,89;0,17;0,57;0,52;1,63;
695,5;36,6;-1,94;1,41;0,8;-1,9;0,07;0,16;0,31;1,54;
695,75;37,35;-1,77;1,66;0,95;-1,9;-0,06;-0,22;0,15;1,42;
696;38,12;-1,6;1,76;1,14;-1,89;-0,14;-0,67;-0,01;1,33;
696,25;38,89;-1,69;1,82;1,29;-1,89;-0,13;-1,05;-0,11;1,23;
696,5;39,5;-1,92;1,86;1,54;-1,89;-0,13;-1,52;-0,19;1,18;
696,75;40,21;-2,01;1,86;1,63;-1,89;-0,17;-1,9;-0,19;1,12;
697;40,82;-1,9;1,86;1,73;-1,9;-0,2;-2,4;-0,16;1,12;
697,25;41,39;-1,7;1,77;1,83;-1,9;-0,17;-2,77;-0,06;1,12;
697,5;42,38;-1,54;1,67;1,88;-1,9;-0,15;-3,26;0,08;1,18;
697,75;43,07;-1,5;1,53;1,98;-1,9;-0,18;-3,59;0,26;1,23;
698;43,71;-1,45;1,44;1,99;-1,89;-0,26;-4,04;0,47;1,33;
698,25;44,27;-1,4;1,35;2;-1,89;-0,33;-4,32;0,68;1,41;
698,5;45,14;-1,32;1,09;1,86;-1,9;-0,32;-4,7;0,91;1,5;
698,75;45,86;-1,25;0,72;1,81;-1,9;-0,28;-4,92;1,1;1,57;
699;46,24;-1,16;0,52;1,81;-1,89;-0,32;-5,23;1,28;1,61;
699,25;46,62;-1,14;0,38;1,81;-1,89;-0,46;-5,38;1,39;1,64;
699,5;47,21;-1,13;0,19;1,83;-1,89;-0,55;-5,62;1,46;1,58;
699,75;47,97;-1,01;0,05;1,82;-1,89;-0,58;-5,73;1,44;1,52;
700;48,76;-0,94;0,01;1,83;-1,9;-0,59;-5,93;1,36;1,34;
700,25;49,12;-0,85;-0,19;1,83;-1,89;-0,61;-6,02;1,18;1,19;
700,5;49,71;-0,57;-0,24;2,04;-1,89;-0,59;-6,2;0,94;0,86;
700,75;50,69;-0,13;-0,24;2,37;-1,89;-0,53;-6,3;0,62;0,62;
701;51,22;0,21;0,05;2,94;-1,9;-0,39;-6,49;0,24;0,19;
701,25;51,84;0,35;0,83;3,05;-1,9;-0,14;-6,61;-0,18;-0,12;
701,5;52,41;0,46;1,42;3,87;-1,89;0,32;-6,83;-0,65;-0,62;
701,75;52,83;0,59;2,5;4,66;-1,89;0,65;-6,98;-1,11;-0,96;
702;53,38;0,61;3,93;5,61;-1,89;0,67;-7,22;-1,6;-1,47;
702,25;53,59;0,45;5,57;6,39;-1,9;0,59;-7,4;-2,02;-1,78;
702,5;53,95;0,05;7,07;7,2;-1,84;0,55;-7,64;-2,44;-2,23;
702,75;54,55;-0,59;7,95;7,59;-1,85;0,55;-7,8;-2,76;-2,48;
703;55,3;-1,89;8,28;7,79;-1,84;0,51;-8;-3,05;-2,81;
703,25;55,32;-2,81;7,42;7,74;-1,84;0,38;-8,11;-3,21;-2,95;
703,5;55,52;-2,56;6,47;7,74;-1,84;0,2;-8,24;-3,34;-3,14;
703,75;55,69;-1,89;5,44;7,33;-1,84;0,05;-8,26;-3,32;-3,17;
704;55,92;-1,43;4,6;6,88;-1,85;-0,1;-8,26;-3,27;-3,19;
704,25;55,9;-1,29;3,89;6,42;-1,84;-0,31;-8,16;-3,09;-3,12;
704,5;55,89;-1,06;3,54;5,82;-1,85;-0,75;-7,99;-2,88;-3;
704,75;55,9;-0,54;3,11;5,18;-1,84;-1,04;-7,75;-2,58;-2,86;
705;55,7;0;2,76;4,77;-1,85;-0,91;-7,4;-2,27;-2,64;
705,25;55,5;0,3;2,42;4,39;-1,84;-0,66;-7,02;-1,9;-2,46;
705,5;55,1;0,35;2,36;3,99;-1,85;-0,5;-6,47;-1,54;-2,19;
705,75;54,69;0,35;2,25;3,78;-1,85;-0,41;-5,97;-1,18;-2,02;
706;53,94;0,35;2,14;3,47;-1,85;-0,28;-5,26;-0,83;-1,74;
706,25;53,18;0,3;2,09;3,33;-1,85;-0,05;-4,66;-0,52;-1,61;
706,5;52,24;0,18;1,85;2,97;-1,85;0,17;-3,83;-0,24;-1,36;
706,75;51,63;0,09;1,57;2,71;-1,84;0,28;-3,16;-0,02;-1,28;
707;50,49;0,06;1,47;2,61;-1,85;0,34;-2,27;0,17;-1,09;
707,25;49,52;-0,05;0,98;2,47;-1,84;0,39;-1,58;0,3;-1,05;
707,5;48,77;-0,23;-0,18;1,83;-1,85;0,43;-0,68;0,4;-0,91;
707,75;47,98;-0,41;-1,31;1,37;-1,84;0,47;-0,02;0,44;-0,89;
708;46,61;-0,51;-1,65;1,2;-1,84;0,49;0,84;0,46;-0,78;
708,25;45,85;-0,55;-1,76;1,14;-1,85;0,51;1,44;0,46;-0,76;
708,5;45,3;-0,66;-1,68;1,01;-1,85;0,52;2,21;0,44;-0,66;
708,75;44,9;-0,83;-1,59;0,86;-1,84;0,5;2,74;0,42;-0,6;
709;44,29;-0,95;-1,41;0,73;-1,84;0,47;3,38;0,41;-0,48;
709,25;43,9;-1,1;-1,24;0,49;-1,85;0,45;3,81;0,41;-0,37;
709,5;43,34;-1,28;-0,99;0,21;-1,85;0,38;4,31;0,42;-0,22;
709,75;43,15;-1,44;-0,85;-0,15;-1,84;0,31;4,65;0,47;-0,06;
710;42,95;-1,49;-0,82;-0,69;-1,84;0,24;5,01;0,53;0,13;
710,25;42,78;-1,54;-0,94;-1,07;-1,84;0,18;5,27;0,62;0,33;
710,5;42,76;-1,64;-1,02;-1,46;-1,85;0,16;5,49;0,73;0,54;
710,75;42,56;-1,74;-1,12;-1,79;-1,84;0,13;5,68;0,86;0,74;
711;42,76;-1,65;-1,22;-1,83;-1,85;0,09;5,79;0,99;0,94;
711,25;42,76;-1,49;-1,22;-1,83;-1,85;0,04;5,93;1,13;1,11;
711,5;42,77;-1,39;-1,22;-1,84;-1,84;0,02;5,96;1,27;1,28;
711,75;42,76;-1,38;-1,32;-1,84;-1,85;0;6,06;1,4;1,4;
712;42,73;-1,44;-1,37;-1,84;-1,84;-0,04;6,03;1,51;1,52;
712,25;42,95;-1,49;-1,47;-1,84;-1,85;-0,07;6,1;1,59;1,56;
712,5;43,15;-1,54;-1,58;-1,84;-1,85;-0,05;6,04;1,66;1,61;
712,75;43,33;-1,55;-1,61;-1,84;-1,84;0;6,08;1,69;1,59;
713;43,73;-1,56;-1,51;-1,74;-1,85;0,07;6;1,7;1,6;
713,25;44,12;-1,53;-1,32;-1,59;-1,84;0,13;6,01;1,67;1,52;
713,5;44,69;-1,52;-1,16;-1,49;-1,84;0,14;5,92;1,63;1,51;
713,75;44,91;-1,54;-1,06;-1,29;-1,84;0,14;5,89;1,55;1,42;
714;45,27;-1,5;-0,86;-1,19;-1,84;0,14;5,78;1,48;1,41;
714,25;45,54;-1,5;-0,71;-1,18;-1,84;0,15;5,7;1,38;1,36;
714,5;45,73;-1,6;-0,51;-1,13;-1,85;0,16;5,56;1,29;1,37;
714,75;45,84;-1,76;-0,46;-1,12;-1,84;0,16;5,43;1,19;1,39;
715;46,07;-1,86;-0,35;-1,02;-1,84;0,18;5,24;1,11;1,44;
715,25;46,22;-1,9;-0,15;-0,98;-1,85;0,2;5,05;1,01;1,52;
715,5;46,22;-1,96;0,04;-0,97;-1,84;0,25;4,8;0,95;1,6;
715,75;46,25;-2,01;0,14;-0,97;-1,84;0,26;4,56;0,88;1,75;
716;46,24;-2,04;0,29;-0,96;-1,85;0,24;4,26;0,84;1,84;
716,25;46,25;-2,03;0,39;-0,96;-1,84;0,21;3,97;0,78;2,01;
716,5;46,23;-2,06;0,42;-1,02;-1,84;0,22;3,6;0,75;2,06;
716,75;46,25;-2,16;0,52;-1,02;-1,84;0,23;3,29;0,7;2,2;
717;46,15;-2,23;0,52;-1,02;-1,85;0,23;2,88;0,66;2,17;
717,25;46,04;-2,29;0,57;-1,01;-1,84;0,22;2,56;0,59;2,23;
717,5;46,02;-2,34;0,62;-0,97;-1,84;0,21;2,12;0,52;2,08;
717,75;46,07;-2,39;0,72;-0,87;-1,84;0,2;1,81;0,42;2,02;
718;46,06;-2,52;0,82;-0,58;-1,84;0,2;1,37;0,31;1,75;
718,25;45,86;-2,59;1,11;-0,33;-1,84;0,18;1,08;0,16;1,54;
718,5;45,83;-2,65;1,41;0,01;-1,84;0,15;0,66;0;1,15;
718,75;45,65;-2,66;1,74;0,4;-1,84;0,09;0,38;-0,19;0,82;
719;45,48;-2,66;2,04;0,88;-1,85;-0,05;-0,01;-0,39;0,36;
719,25;45,33;-2,64;2,43;1,43;-1,84;-0,28;-0,27;-0,61;-0,05;
719,5;45,26;-2,65;2,72;2,3;-1,85;-0,68;-0,62;-0,82;-0,52;
719,75;45,08;-2,69;3,11;3,23;-1,85;-1,03;-0,89;-1,04;-0,96;
720;44,91;-2,69;3,6;4,41;-1,84;-1,24;-1,21;-1,24;-1,37;
720,25;44,28;-2,55;4;6,01;-1,84;-1,3;-1,51;-1,43;-1,75;
720,5;44,11;-2,19;4,44;7,5;-1,85;-1,2;-1,82;-1,58;-2,03;
720,75;43,72;-1,56;4,68;8,04;-1,85;-1;-2,17;-1,69;-2,31;
721;43,13;-0,48;4,63;8,19;-1,85;-0,81;-2,48;-1,76;-2,42;
721,25;42,97;0,49;4,34;8,14;-1,85;-0,69;-2,88;-1,79;-2,53;
721,5;42,57;1,08;3,75;6,96;-1,84;-0,63;-3,21;-1,76;-2,47;
721,75;42,19;1,24;3,27;5,88;-1,84;-0,58;-3,67;-1,67;-2,41;
722;41,98;0,94;2,81;4,78;-1,85;-0,48;-4,02;-1,54;-2,19;
