Posición;Flecha [mm];Peralte [mm];Flecha de nivelación [mm];Fl.Niv. Der. [mm];Sobreancho [mm];Alabeo [mm/{0}m];Alineación [mm];Niv. Izq. D1 [mm];Niv. Der. D1 [mm];Markierungen
24049,75;0,4;-2,24;0,47;1,96;0,57;-0,24;0;0,13;-0,03;
24050;0,41;-2,2;0,52;1,95;0,57;-0,22;-0,02;0,17;-0,02;
24050,25;0,4;-2,2;0,61;1,95;0,57;-0,19;-0,06;0,21;-0,01;
24050,5;0,58;-2,17;0,61;1,96;0,57;-0,19;-0,06;0,25;0,01;
24050,75;0,61;-2,17;0,62;1,95;0,57;-0,17;-0,11;0,29;0,02;
24051;0,6;-2,1;0,76;1,96;0,57;-0,17;-0,1;0,34;0,03;
24051,25;0,59;-2,04;0,76;1,96;0,57;-0,17;-0,16;0,37;0,04;
24051,5;0,56;-1,98;0,77;1,96;0,57;-0,15;-0,13;0,43;0,05;
24051,75;0,6;-1,94;0,86;1,96;0,57;-0,14;-0,19;0,45;0,06;
24052;0,59;-1,83;0,91;1,96;0,57;-0,11;-0,15;0,52;0,07;
24052,25;0,59;-1,77;0,96;1,96;0,56;-0,09;-0,2;0,54;0,09;
24052,5;0,59;-1,74;0,96;1,96;0,57;-0,06;-0,16;0,6;0,11;
24052,75;0,6;-1,73;1,01;1,95;0,57;-0,04;-0,2;0,62;0,13;
24053;0,39;-1,73;1;1,95;0,57;-0,02;-0,16;0,68;0,15;
24053,25;0,4;-1,77;1;1,95;0,57;-0,01;-0,18;0,69;0,18;
24053,5;0,42;-1,85;0,95;1,95;0,57;0,02;-0,15;0,74;0,21;
24053,75;0,39;-1,9;0,91;1,95;0,57;0,04;-0,14;0,75;0,23;
24054;0,41;-1,93;0,9;1,95;0,57;0,04;-0,12;0,77;0,26;
24054,25;0,4;-1,92;0,84;1,96;0,56;0,04;-0,1;0,77;0,28;
24054,5;0,38;-1,91;0,76;1,95;0,57;0,03;-0,09;0,77;0,3;
24054,75;0,38;-1,91;0,76;1,95;0,57;-0,04;-0,05;0,75;0,3;
24055;0,22;-1,89;0,81;1,95;0,62;-0,12;-0,06;0,71;0,32;
24055,25;0,2;-1,88;0,81;1,95;0,62;-0,18;0,01;0,67;0,31;
24055,5;0,21;-1,87;0,96;1,95;0,62;-0,23;-0,02;0,6;0,31;
24055,75;0,03;-1,86;1,18;2,25;0,62;-0,27;0,05;0,54;0,29;
24056;0,01;-1,81;1,34;2,63;0,62;-0,29;0,01;0,44;0,28;
24056,25;0,02;-1,66;1,39;2,83;0,62;-0,29;0,09;0,35;0,24;
24056,5;0,01;-1,5;1,5;2,88;0,62;-0,25;0,04;0,24;0,21;
24056,75;0,01;-1,34;1,7;2,83;0,62;-0,2;0,11;0,13;0,17;
24057;0,02;-1,23;1,74;2,73;0,62;-0,13;0,06;0,01;0,13;
24057,25;0,04;-1,12;1,79;2,73;0,61;-0,03;0,12;-0,1;0,08;
24057,5;0,01;-1,03;2,03;2,74;0,62;0,08;0,08;-0,21;0,05;
24057,75;0,01;-1,05;2,23;2,73;0,62;0,2;0,12;-0,31;0,01;
24058;0,01;-1,15;2,37;2,74;0,62;0,28;0,09;-0,41;-0,03;
24058,25;0,02;-1,29;2,43;2,73;0,62;0,34;0,11;-0,48;-0,06;
24058,5;0,03;-1,49;2,56;2,74;0,62;0,36;0,09;-0,54;-0,1;
24058,75;0,02;-1,77;2,56;2,73;0,61;0,37;0,1;-0,59;-0,11;
24059;0,03;-2,06;2,57;2,83;0,62;0,35;0,09;-0,61;-0,14;
24059,25;0,01;-2,25;2,56;2,95;0,62;0,3;0,08;-0,62;-0,14;
24059,5;0,02;-2,35;2,61;3,08;0,62;0,22;0,09;-0,61;-0,16;
24059,75;0,01;-2,36;2,62;3,12;0,62;0,16;0,08;-0,59;-0,15;
24060;0,01;-2,3;2,57;3,13;0,62;0,11;0,09;-0,54;-0,17;
24060,25;0,03;-2,23;2,42;3,08;0,62;0,02;0,07;-0,5;-0,16;
24060,5;0;-2,1;2,37;3,08;0,61;-0,1;0,09;-0,44;-0,18;
24060,75;0,04;-1,95;2,22;3,08;0,62;-0,19;0,08;-0,39;-0,18;
24061;-0,01;-1,81;2,12;3,08;0,62;-0,27;0,1;-0,33;-0,2;
24061,25;0,02;-1,77;1,93;3,07;0,57;-0,32;0,08;-0,28;-0,21;
24061,5;-0,01;-1,8;1,84;3,07;0,57;-0,34;0,1;-0,23;-0,24;
24061,75;0,01;-1,84;1,68;3,03;0,57;-0,32;0,09;-0,19;-0,27;
24062;0,01;-1,77;1,49;3,03;0,53;-0,27;0,1;-0,17;-0,31;
24062,25;0,03;-1,67;1,44;3,03;0,52;-0,23;0,1;-0,15;-0,35;
24062,5;0,02;-1,54;1,44;3,03;0,47;-0,17;0,1;-0,15;-0,4;
24062,75;0,01;-1,4;1,44;3,03;0,47;-0,12;0,11;-0,15;-0,45;
24063;0,02;-1,29;1,49;3,08;0,47;-0,11;0,1;-0,17;-0,5;
24063,25;0,02;-1,27;1,64;3,12;0,47;-0,12;0,1;-0,18;-0,56;
24063,5;0,03;-1,27;1,74;3,12;0,48;-0,12;0,08;-0,21;-0,6;
24063,75;0,03;-1,27;1,79;3,12;0,47;-0,11;0,09;-0,22;-0,65;
24064;0,01;-1,31;1,88;3,13;0,47;-0,08;0,06;-0,24;-0,68;
24064,25;-0,02;-1,42;1,93;3,12;0,47;-0,03;0,06;-0,24;-0,71;
24064,5;0,03;-1,48;2,12;3,13;0,47;0,03;0,03;-0,25;-0,72;
24064,75;0;-1,48;2,18;3,13;0,47;0,06;0,02;-0,23;-0,73;
24065;0,05;-1,41;2,18;3,08;0,47;0,08;-0,01;-0,22;-0,72;
24065,25;0,02;-1,33;2,23;3,08;0,47;0,1;-0,03;-0,18;-0,7;
24065,5;0,03;-1,31;2,22;3,02;0,47;0,12;-0,05;-0,14;-0,67;
24065,75;0,19;-1,31;2,12;3,03;0,47;0,1;-0,09;-0,08;-0,62;
24066;0,21;-1,38;2,08;3,03;0,47;0,1;-0,11;-0,01;-0,56;
24066,25;0,2;-1,45;1,98;3,03;0,47;0,15;-0,15;0,06;-0,49;
24066,5;0,21;-1,5;1,83;2,93;0,47;0,21;-0,16;0,14;-0,41;
24066,75;0,22;-1,57;1,77;2,69;0,47;0,28;-0,2;0,21;-0,32;
24067;0,21;-1,66;1,68;2,51;0,47;0,31;-0,21;0,31;-0,23;
24067,25;0,21;-1,72;1,39;2,25;0,47;0,33;-0,25;0,37;-0,13;
24067,5;0,2;-1,78;1,09;2,12;0,47;0,3;-0,25;0,46;-0,04;
24067,75;0,23;-1,92;1,05;2;0,47;0,23;-0,28;0,5;0,07;
24068;0,2;-2,05;1,01;1,85;0,47;0,18;-0,27;0,57;0,16;
24068,25;0,22;-2,18;0,91;1,71;0,47;0,15;-0,28;0,6;0,25;
24068,5;0,21;-2,25;0,76;1,59;0,47;0,14;-0,26;0,65;0,34;
24068,75;0,21;-2,3;0,61;1,52;0,47;0,14;-0,26;0,65;0,41;
24069;0,21;-2,29;0,57;1,51;0,47;0,15;-0,23;0,67;0,49;
24069,25;0,22;-2,14;0,52;1,37;0,47;0,16;-0,2;0,67;0,54;
24069,5;0,01;-2,03;0,42;1,32;0,47;0,15;-0,17;0,66;0,6;
24069,75;0,01;-2,02;0,37;1,32;0,47;0,1;-0,13;0,64;0,63;
24070;0,02;-2,08;0,42;1,32;0,37;0,07;-0,08;0,61;0,68;
24070,25;0,02;-2,14;0,42;1,32;0,37;0,05;-0,03;0,58;0,68;
24070,5;0,02;-2,23;0,37;1,32;0,37;0,01;0,01;0,54;0,7;
24070,75;-0,01;-2,4;0,42;1,32;0,37;-0,02;0,07;0,5;0,69;
24071;-0,17;-2,5;0,55;1,32;0,37;-0,02;0,1;0,45;0,69;
24071,25;-0,19;-2,49;0,57;1,32;0,37;-0,04;0,15;0,4;0,65;
24071,5;-0,19;-2,47;0,81;1,32;0,37;-0,06;0,18;0,33;0,63;
24071,75;-0,17;-2,44;0,95;1,32;0,38;-0,07;0,22;0,28;0,58;
24072;-0,16;-2,31;1;1,32;0,37;-0,08;0,24;0,21;0,54;
24072,25;-0,18;-2,09;1,06;1,32;0,37;-0,14;0,25;0,14;0,49;
24072,5;-0,18;-1,97;1,21;1,32;0,37;-0,21;0,26;0,06;0,44;
24072,75;-0,17;-1,91;1,35;1,32;0,37;-0,23;0,25;-0,01;0,38;
24073;-0,17;-1,9;1,5;1,42;0,37;-0,25;0,23;-0,1;0,31;
24073,25;-0,18;-1,93;1,73;1,66;0,37;-0,29;0,2;-0,18;0,26;
24073,5;-0,18;-2;1,83;1,86;0,37;-0,33;0,18;-0,26;0,19;
24073,75;-0,17;-2;1,98;2,05;0,37;-0,32;0,13;-0,35;0,14;
24074;-0,17;-1,88;2,18;2,33;0,37;-0,29;0,09;-0,43;0,07;
24074,25;-0,01;-1,8;2,23;2,49;0,37;-0,24;0,03;-0,52;0,02;
24074,5;0,01;-1,73;2,39;2,64;0,37;-0,16;-0,01;-0,59;-0,05;
24074,75;0,02;-1,57;2,56;2,54;0,37;-0,07;-0,07;-0,67;-0,09;
24075;0,2;-1,33;2,61;2,54;0,42;-0,02;-0,11;-0,73;-0,16;
24075,25;0,41;-1,14;2,61;2,49;0,47;-0,01;-0,15;-0,8;-0,2;
24075,5;0,59;-1,1;2,61;2,49;0,47;-0,01;-0,19;-0,84;-0,27;
24075,75;0,59;-1,19;2,57;2,49;0,47;-0,02;-0,21;-0,91;-0,31;
24076;0,59;-1,41;2,42;2,4;0,47;-0,04;-0,24;-0,94;-0,37;
24076,25;0,81;-1,73;2,42;2,3;0,47;-0,02;-0,24;-0,98;-0,42;
24076,5;0,79;-1,93;2,37;2,25;0,47;0,07;-0,25;-1;-0,47;
24076,75;0,59;-1,95;2,32;2,25;0,47;0,17;-0,22;-1,04;-0,52;
24077;0,58;-1,86;2,32;2,25;0,47;0,23;-0,22;-1,05;-0,56;
24077,25;0,58;-1,75;2,32;2,25;0,47;0,22;-0,17;-1,07;-0,6;
24077,5;0,6;-1,61;2,27;2,25;0,46;0,16;-0,15;-1,09;-0,63;
24077,75;0,59;-1,52;2,22;2,25;0,47;0,05;-0,09;-1,08;-0,66;
24078;0,38;-1,55;2,17;2,25;0,47;-0,04;-0,05;-1,09;-0,67;
24078,25;0,4;-1,65;2,08;2,25;0,47;-0,05;0;-1,07;-0,67;
24078,5;0,41;-1,79;1,98;2,25;0,47;-0,03;0,06;-1,07;-0,66;
24078,75;0,19;-1,86;1,83;2,2;0,47;-0,04;0,1;-1,02;-0,62;
24079;0,21;-1,9;1,78;2,15;0,52;-0,07;0,17;-0,99;-0,58;
24079,25;0,18;-1,87;1,74;2,15;0,52;-0,11;0,2;-0,9;-0,51;
24079,5;0,19;-1,82;1,63;2,15;0,52;-0,17;0,26;-0,83;-0,44;
24079,75;0,2;-1,81;1,44;2,05;0,52;-0,24;0,27;-0,71;-0,33;
24080;0,23;-1,78;1,4;1,95;0,52;-0,31;0,33;-0,59;-0,22;
24080,25;0,2;-1,63;1,2;1,76;0,52;-0,35;0,32;-0,42;-0,09;
24080,5;0,02;-1,41;1;1,56;0,52;-0,39;0,36;-0,25;0,04;
24080,75;0,21;-1,19;0,81;1,22;0,52;-0,42;0,34;-0,05;0,19;
24081;0,2;-1,05;0,42;0,93;0,52;-0,46;0,36;0,17;0,32;
24081,25;0,21;-0,94;0,08;0,74;0,52;-0,51;0,33;0,39;0,46;
24081,5;0,21;-0,85;-0,33;0,49;0,52;-0,56;0,33;0,63;0,58;
24081,75;0,21;-0,79;-0,88;0,39;0,57;-0,59;0,3;0,86;0,7;
24082;0,19;-0,72;-1,19;0,39;0,57;-0,59;0,28;1,1;0,8;
24082,25;0,21;-0,6;-1,36;0,39;0,57;-0,62;0,25;1,3;0,88;
24082,5;0,21;-0,44;-1,58;0,4;0,57;-0,69;0,21;1,5;0,94;
24082,75;0,21;-0,28;-1,91;0,4;0,57;-0,76;0,18;1,64;0,97;
24083;0,4;-0,09;-2,07;0,39;0,57;-0,82;0,13;1,78;1;
24083,25;0,4;0,14;-2,21;0,4;0,57;-0,86;0,11;1,84;0,98;
24083,5;0,6;0,36;-2,35;0,4;0,57;-0,87;0,04;1,89;0,97;
24083,75;0,58;0,66;-2,41;0,4;0,57;-0,85;0,04;1,86;0,9;
24084;0,78;1,02;-2,27;0,39;0,57;-0,8;-0,03;1,81;0,86;
24084,25;0,97;1,34;-2,06;0,69;0,57;-0,73;-0,03;1,69;0,77;
24084,5;0,98;1,61;-1,92;0,98;0,57;-0,64;-0,09;1,54;0,71;
24084,75;0,97;1,79;-1,67;1,23;0,57;-0,47;-0,09;1,36;0,62;
24085;1;1,88;-1,24;1,56;0,57;-0,25;-0,14;1,13;0,56;
24085,25;0,97;1,95;-0,94;1,7;0,57;-0,01;-0,13;0,91;0,48;
24085,5;0,98;1,95;-0,45;1,72;0,57;0,21;-0,16;0,65;0,42;
24085,75;0,97;1,91;-0,03;1,86;0,57;0,38;-0,16;0,41;0,36;
24086;0,99;1,83;0,45;1,92;0,57;0,47;-0,17;0,16;0,33;
24086,25;0,98;1,56;0,66;1,95;0,57;0,47;-0,17;-0,04;0,3;
24086,5;0,97;1,1;0,81;2;0,57;0,44;-0,16;-0,25;0,28;
24086,75;0,98;0,69;0,86;2,05;0,57;0,41;-0,16;-0,4;0,27;
24087;0,95;0,38;0,91;2,05;0,57;0,34;-0,14;-0,53;0,26;
24087,25;0,99;0,19;1,24;2,05;0,57;0,27;-0,14;-0,59;0,26;
24087,5;0,98;0,19;1,49;2,05;0,57;0,2;-0,11;-0,64;0,25;
24087,75;0,98;0,37;1,73;2,05;0,57;0,07;-0,12;-0,63;0,25;
24088;0,98;0,56;1,79;2,15;0,62;-0,15;-0,09;-0,59;0,23;
24088,25;0,97;0,72;1,83;2,15;0,62;-0,38;-0,09;-0,52;0,21;
24088,5;0,97;0,92;1,84;2,2;0,62;-0,57;-0,07;-0,43;0,18;
24088,75;0,78;1,1;1,59;2,44;0,67;-0,72;-0,06;-0,33;0,13;
24089;0,79;1,23;1,39;2,63;0,67;-0,82;-0,05;-0,2;0,08;
24089,25;0,8;1,33;1,25;2,98;0,67;-0,86;-0,04;-0,11;0;
24089,5;0,78;1,55;0,95;3,18;0,67;-0,83;-0,05;0;-0,08;
24089,75;0,78;1,83;0,67;3,41;0,67;-0,78;-0,03;0,07;-0,18;
24090;0,78;2,09;0,57;3,51;0,67;-0,68;-0,05;0,14;-0,27;
24090,25;0,77;2,35;0,42;3,51;0,67;-0,54;-0,02;0,14;-0,38;
24090,5;0,78;2,65;0,37;3,51;0,67;-0,37;-0,05;0,15;-0,47;
24090,75;0,77;2,94;0,47;3,52;0,67;-0,21;-0,02;0,09;-0,58;
24091;0,81;3,06;0,61;3,52;0,67;0;-0,06;0,03;-0,66;
24091,25;0,76;3,07;0,82;3,56;0,67;0,21;-0,02;-0,08;-0,75;
24091,5;0,79;2,96;0,98;3,61;0,67;0,39;-0,06;-0,2;-0,81;
24091,75;0,78;2,71;1,39;3,81;0,67;0,5;-0,03;-0,34;-0,88;
24092;0,79;2,33;1,79;3,91;0,66;0,58;-0,05;-0,48;-0,91;
24092,25;0,78;1,96;1,98;3,91;0,67;0,66;-0,03;-0,62;-0,94;
24092,5;0,79;1,55;2,08;3,9;0,67;0,69;-0,04;-0,75;-0,96;
24092,75;0,78;1,19;1,93;3,85;0,67;0,72;-0,03;-0,85;-0,96;
24093;0,8;0,93;1,87;3,81;0,67;0,7;-0,02;-0,94;-0,96;
24093,25;0,79;0,84;1,73;3,81;0,67;0,64;-0,04;-0,96;-0,93;
24093,5;0,76;0,92;1,69;3,81;0,67;0,53;-0,01;-0,98;-0,92;
24093,75;0,79;0,97;1,54;3,81;0,67;0,43;-0,04;-0,91;-0,87;
24094;0,76;0,99;1,41;3,75;0,72;0,32;0,01;-0,84;-0,86;
24094,25;0,78;0,92;1,28;3,56;0,72;0,21;-0,04;-0,69;-0,8;
24094,5;0,8;0,86;1,2;3,41;0,72;0,09;0,02;-0,53;-0,79;
24094,75;0,79;0,79;1,05;3,32;0,72;0;-0,04;-0,31;-0,73;
24095;0,76;0,74;0,95;3,27;0,72;-0,05;0,03;-0,08;-0,71;
24095,25;0,78;0,67;0,91;3,13;0,72;-0,14;-0,03;0,19;-0,65;
24095,5;0,8;0,58;0,76;3,08;0,72;-0,23;0,04;0,44;-0,62;
24095,75;0,78;0,55;0,52;3,08;0,72;-0,33;-0,01;0,71;-0,56;
24096;0,79;0,65;0,23;3,03;0,72;-0,42;0,05;0,97;-0,51;
24096,25;0,78;0,83;-0,06;2,93;0,71;-0,54;0,02;1,19;-0,45;
24096,5;1;1,07;-0,36;2,83;0,71;-0,61;0,08;1,4;-0,38;
24096,75;0,97;1,4;-0,5;2,69;0,72;-0,62;0,07;1,55;-0,3;
24097;0,79;1,68;-0,7;2,64;0,72;-0,56;0,11;1,68;-0,21;
24097,25;0,79;1,9;-1,04;2,64;0,72;-0,41;0,12;1,74;-0,12;
24097,5;0,79;2,12;-1,14;2,49;0,72;-0,16;0,14;1,77;-0,01;
24097,75;0,77;2,4;-1,14;2,25;0,72;0,17;0,18;1,71;0,08;
24098;0,79;2,57;-1,07;2;0,72;0,54;0,18;1,64;0,21;
24098,25;0,8;2,54;-0,82;1,8;0,72;0,92;0,23;1,48;0,3;
24098,5;0,76;2,26;-0,55;1,66;0,71;1,23;0,2;1,32;0,42;
24098,75;0,61;1,77;-0,25;1,6;0,72;1,5;0,24;1,08;0,51;
24099;0,59;1,13;0,18;1,42;0,72;1,69;0,2;0,86;0,61;
24099,25;0,41;0,32;0,82;1,42;0,72;1,82;0,22;0,58;0,67;
24099,5;0,18;-0,55;1,15;1,42;0,72;1,86;0,16;0,32;0,74;
24099,75;-0,01;-1,36;1,66;1,42;0,72;1,8;0,15;0,04;0,77;
24100;0,58;-2,02;1,83;1,42;0,72;1,67;0,08;-0,22;0,8;
24100,25;0,74;-2,59;2,38;1,42;0,72;1,49;0,04;-0,46;0,8;
24100,5;0,93;-2,95;3,1;1,42;0,72;1,28;-0,04;-0,68;0,78;
24100,75;0,96;-3,07;3,55;1,42;0,72;1;-0,11;-0,86;0,75;
24101;1,14;-3;3,84;1,61;0,72;0,69;-0,18;-1,02;0,7;
24101,25;1,14;-2,87;3,99;1,76;0,72;0,4;-0,28;-1,13;0,65;
24101,5;1,14;-2,76;4,13;1,95;0,71;0,17;-0,33;-1,22;0,57;
24101,75;1,15;-2,71;4,08;2,13;0,72;-0,04;-0,45;-1,24;0,5;
24102;1,13;-2,7;3,93;2,3;0,72;-0,2;-0,47;-1,26;0,42;
24102,25;1,15;-2,67;3,69;2,54;0,72;-0,28;-0,57;-1,21;0,35;
24102,5;1,14;-2,62;3,45;2,64;0,72;-0,28;-0,58;-1,18;0,27;
24102,75;1,15;-2,57;3,2;2,64;0,72;-0,24;-0,65;-1,08;0,22;
24103;1,15;-2,52;3,16;2,64;0,72;-0,19;-0,63;-1,01;0,16;
24103,25;1,14;-2,46;3,1;2,64;0,72;-0,14;-0,64;-0,9;0,12;
24103,5;1,16;-2,33;3,01;2,59;0,72;-0,1;-0,61;-0,81;0,08;
24103,75;1,15;-2,22;2,86;2,54;0,72;-0,05;-0,57;-0,71;0,06;
24104;0,95;-2,15;2,76;2,54;0,72;0,01;-0,53;-0,62;0,05;
24104,25;0,94;-2,15;2,67;2,54;0,72;0,07;-0,43;-0,55;0,04;
24104,5;0,98;-2,2;2,62;2,54;0,72;0,12;-0,39;-0,49;0,06;
24104,75;0,74;-2,29;2,52;2,54;0,72;0,17;-0,25;-0,45;0,05;
24105;0,75;-2,41;2,4;2,54;0,72;0,25;-0,23;-0,42;0,08;
24105,25;0,76;-2,53;2,32;2,54;0,72;0,31;-0,06;-0,43;0,08;
24105,5;0,77;-2,64;2,27;2,54;0,72;0,34;-0,05;-0,42;0,1;
24105,75;-0,54;-2,77;2,13;2,54;0,72;0,34;0,12;-0,45;0,1;
24106;-0,56;-2,87;1,88;2,54;0,72;0,32;0,1;-0,46;0,12;
24106,25;-0,55;-2,98;1,83;2,54;0,72;0,29;0,26;-0,51;0,11;
24106,5;-0,54;-3,07;1,88;2,54;0,72;0,23;0,22;-0,52;0,11;
24106,75;-0,55;-3,15;1,93;2,54;0,72;0,16;0,34;-0,55;0,1;
24107;-0,56;-3,18;1,89;2,54;0,72;0,09;0,29;-0,55;0,09;
24107,25;-0,55;-3,16;1,88;2,54;0,72;0,02;0,36;-0,55;0,08;
24107,5;-0,56;-3,16;1,88;2,54;0,72;-0,03;0,31;-0,52;0,06;
24107,75;-0,56;-3,15;1,81;2,54;0,72;-0,07;0,33;-0,48;0,05;
24108;-0,36;-3,11;1,74;2,54;0,72;-0,11;0,29;-0,42;0,02;
24108,25;-0,37;-3,01;1,69;2,54;0,72;-0,18;0,27;-0,34;0,02;
24108,5;-0,33;-2,9;1,53;2,54;0,72;-0,27;0,25;-0,25;0;
24108,75;-0,37;-2,83;1,35;2,54;0,72;-0,33;0,19;-0,13;0;
24109;-0,37;-2,79;1,3;2,54;0,71;-0,37;0,19;-0,01;-0,02;
24109,25;-0,35;-2,76;1,26;2,54;0,72;-0,37;0,11;0,13;0;
24109,5;-0,38;-2,75;1,2;2,54;0,71;-0,36;0,14;0,25;-0,02;
24109,75;-0,36;-2,6;1,33;2,59;0,72;-0,31;0,06;0,39;0;
24110;-0,37;-2,38;1,5;2,74;0,72;-0,29;0,11;0,5;-0,01;
24110,25;-0,36;-2,18;1,31;2,69;0,72;-0,3;0,03;0,62;0,01;
24110,5;-0,38;-2,06;1,09;2,69;0,72;-0,35;0,09;0,72;0,01;
24110,75;-0,18;-2,03;0,91;2,69;0,72;-0,4;0,04;0,8;0,02;
24111;-0,16;-2,03;0,61;2,68;0,72;-0,46;0,09;0,86;0,02;
24111,25;-0,17;-2,06;0,42;2,64;0,72;-0,47;0,06;0,9;0,03;
24111,5;-0,17;-2,04;0,42;2,63;0,72;-0,42;0,1;0,92;0,04;
24111,75;-0,18;-1,93;0,42;2,64;0,72;-0,35;0,1;0,91;0,04;
24112;-0,17;-1,73;0,42;2,63;0,71;-0,31;0,11;0,9;0,05;
24112,25;-0,18;-1,57;0,52;2,64;0,72;-0,28;0,13;0,85;0,03;
24112,5;-0,17;-1,37;0,57;2,59;0,72;-0,23;0,13;0,81;0,04;
24112,75;-0,18;-1,18;0,77;2,59;0,72;-0,21;0,16;0,74;0,03;
24113;-0,18;-1,12;0,86;2,59;0,72;-0,21;0,14;0,68;0,03;
24113,25;-0,19;-1,13;0,95;2,61;0,72;-0,18;0,17;0,6;0,01;
24113,5;-0,18;-1,12;1,2;2,68;0,72;-0,1;0,14;0,53;0,01;
24113,75;-0,17;-1,2;1,35;2,83;0,72;-0,05;0,16;0,45;-0,01;
24114;-0,38;-1,33;1,45;2,88;0,72;0;0,14;0,38;-0,02;
24114,25;-0,33;-1,42;1,64;2,88;0,72;0,06;0,14;0,32;-0,05;
24114,5;-0,38;-1,41;1,79;2,99;0,72;0,12;0,13;0,25;-0,06;
24114,75;-0,38;-1,39;1,84;3,03;0,71;0,15;0,12;0,19;-0,1;
24115;-0,36;-1,42;1,98;2,98;0,72;0,16;0,12;0,13;-0,13;
24115,25;-0,56;-1,42;1,89;2,98;0,72;0,15;0,09;0,08;-0,16;
24115,5;-0,57;-1,37;1,88;2,98;0,72;0,13;0,11;0,01;-0,2;
24115,75;-0,55;-1,37;1,88;2,98;0,72;0,13;0,06;-0,03;-0,24;
24116;-0,53;-1,48;1,93;2,98;0,72;0,17;0,1;-0,1;-0,29;
24116,25;-0,38;-1,58;1,88;2,93;0,72;0,18;0,03;-0,15;-0,33;
24116,5;-0,55;-1,61;1,88;2,93;0,72;0,19;0,08;-0,23;-0,39;
24116,75;-0,35;-1,65;1,88;2,88;0,72;0,19;0;-0,28;-0,43;
24117;-0,36;-1,72;1,93;2,88;0,72;0,22;0,05;-0,36;-0,48;
24117,25;-0,37;-1,82;1,88;2,88;0,72;0,26;-0,03;-0,42;-0,5;
24117,5;-0,34;-1,9;1,95;2,88;0,72;0,25;0,01;-0,49;-0,54;
24117,75;-0,36;-1,94;1,98;2,88;0,72;0,23;-0,06;-0,55;-0,55;
24118;-0,38;-1,99;1,98;2,88;0,71;0,23;-0,04;-0,61;-0,56;
24118,25;-0,18;-1,99;1,98;2,88;0,72;0,2;-0,1;-0,65;-0,56;
24118,5;-0,18;-2,03;1,93;2,88;0,72;0,17;-0,09;-0,68;-0,54;
24118,75;-0,18;-2,15;1,84;2,88;0,72;0,12;-0,13;-0,7;-0,51;
24119;-0,17;-2,24;1,69;2,88;0,72;0,11;-0,14;-0,69;-0,46;
24119,25;-0,17;-2,27;1,64;2,88;0,71;0,12;-0,15;-0,67;-0,41;
24119,5;-0,18;-2,29;1,49;2,83;0,72;0,14;-0,18;-0,62;-0,34;
24119,75;-0,18;-2,26;1,2;2,59;0,72;0,18;-0,16;-0,56;-0,27;
24120;-0,18;-2,22;1,04;2,3;0,72;0,21;-0,2;-0,47;-0,18;
24120,25;-0,18;-2,19;0,96;2,2;0,72;0,2;-0,16;-0,38;-0,11;
24120,5;-0,18;-2,23;0,85;2,15;0,72;0,18;-0,19;-0,25;-0,02;
24120,75;-0,16;-2,31;0,67;2,04;0,72;0,16;-0,14;-0,14;0,04;
24121;-0,17;-2,4;0,42;2;0,72;0,09;-0,17;0;0,12;
24121,25;-0,2;-2,54;0,22;1,81;0,72;0,01;-0,1;0,12;0,17;
24121,5;-0,19;-2,67;0,03;1,76;0,72;-0,07;-0,13;0,25;0,22;
24121,75;-0,19;-2,76;-0,12;1,76;0,72;-0,12;-0,06;0,35;0,25;
24122;-0,18;-2,78;-0,21;1,76;0,77;-0,17;-0,07;0,47;0,27;
24122,25;-0,19;-2,74;-0,26;1,76;0,77;-0,22;-0,02;0,53;0,28;
24122,5;-0,17;-2,57;-0,26;1,76;0,76;-0,25;-0,02;0,6;0,27;
24122,75;-0,2;-2,3;-0,11;1,76;0,77;-0,3;0,02;0,62;0,26;
24123;-0,18;-2;0,03;1,76;0,77;-0,34;0,03;0,65;0,23;
24123,25;-0,18;-1,83;0,08;1,76;0,77;-0,4;0,05;0,62;0,2;
24123,5;-0,19;-1,74;0,18;1,86;0,77;-0,44;0,06;0,61;0,15;
24123,75;-0,16;-1,67;0,33;2,1;0,77;-0,46;0,07;0,54;0,13;
24124;-0,19;-1,65;0,37;2,25;0,77;-0,43;0,09;0,49;0,08;
24124,25;-0,22;-1,64;0,57;2,29;0,77;-0,35;0,08;0,4;0,06;
24124,5;-0,35;-1,65;0,56;2,44;0,76;-0,25;0,1;0,33;0,02;
24124,75;-0,37;-1,57;0,57;2,48;0,77;-0,17;0,09;0,23;0,01;
24125;-0,37;-1,47;0,61;2,49;0,76;-0,12;0,12;0,16;-0,01;
24125,25;-0,37;-1,37;0,67;2,44;0,77;-0,09;0,12;0,07;0;
24125,5;-0,37;-1,29;0,66;2,4;0,76;-0,05;0,14;0,01;0;
24125,75;-0,38;-1,25;0,66;2,29;0,77;-0,01;0,16;-0,04;0,02;
24126;-0,37;-1,26;0,76;2,3;0,76;-0,01;0,18;-0,08;0,04;
24126,25;-0,36;-1,31;0,66;2,3;0,76;0,01;0,21;-0,1;0,08;
24126,5;-0,36;-1,36;0,67;2,29;0,76;0,05;0,23;-0,12;0,11;
24126,75;-0,36;-1,38;0,76;2,3;0,77;0,07;0,27;-0,11;0,15;
24127;-0,34;-1,5;0,76;2,3;0,77;0,13;0,28;-0,11;0,19;
24127,25;-0,56;-1,6;0,67;2,3;0,76;0,21;0,34;-0,08;0,21;
24127,5;-0,56;-1,6;0,81;2,3;0,77;0,29;0,34;-0,07;0,25;
